999,0.11100000000000008,0.10200000000000008,0.10600000000000008,0.11600000000000009,0.1350000000000001,0.10700000000000008,0.09800000000000007,0.12500000000000008,0.09900000000000007
1999,0.11400000000000009,0.11000000000000008,0.09300000000000007,0.09900000000000007,0.1510000000000001,0.11800000000000009,0.10200000000000008,0.09800000000000007,0.11500000000000009
2999,0.09700000000000007,0.09300000000000007,0.10900000000000008,0.10800000000000008,0.18400000000000014,0.08200000000000006,0.10700000000000008,0.11000000000000008,0.11000000000000008
3999,0.10600000000000008,0.08200000000000006,0.11700000000000009,0.09000000000000007,0.21600000000000016,0.09500000000000007,0.10800000000000008,0.09100000000000007,0.09500000000000007
4999,0.10600000000000008,0.08400000000000006,0.10400000000000008,0.08000000000000006,0.23900000000000018,0.10200000000000008,0.09000000000000007,0.10800000000000008,0.08700000000000006
5999,0.07900000000000006,0.10500000000000008,0.10200000000000008,0.09200000000000007,0.2670000000000002,0.08900000000000007,0.09000000000000007,0.08200000000000006,0.09400000000000007
6999,0.09500000000000007,0.09100000000000007,0.07500000000000005,0.09100000000000007,0.2890000000000002,0.10200000000000008,0.08100000000000006,0.08700000000000006,0.08900000000000007
7999,0.07800000000000006,0.09100000000000007,0.10200000000000008,0.08300000000000006,0.2770000000000002,0.10400000000000008,0.09600000000000007,0.07500000000000005,0.09400000000000007
8999,0.07600000000000005,0.08100000000000006,0.08300000000000006,0.08600000000000006,0.2960000000000002,0.12600000000000008,0.08800000000000006,0.08700000000000006,0.07700000000000005
9999,0.07700000000000005,0.09400000000000007,0.08300000000000006,0.08600000000000006,0.3120000000000002,0.11100000000000008,0.08000000000000006,0.07600000000000005,0.08100000000000006
10999,0.17500000000000013,0.09900000000000007,0.10500000000000008,0.09800000000000007,0.1520000000000001,0.10000000000000007,0.08100000000000006,0.09300000000000007,0.09700000000000007
11999,0.1560000000000001,0.09100000000000007,0.1360000000000001,0.10300000000000008,0.10800000000000008,0.10800000000000008,0.12600000000000008,0.10200000000000008,0.07000000000000005
12999,0.17500000000000013,0.09600000000000007,0.09100000000000007,0.08200000000000006,0.1360000000000001,0.08200000000000006,0.10200000000000008,0.09800000000000007,0.1380000000000001
13999,0.20700000000000016,0.11500000000000009,0.11200000000000009,0.08000000000000006,0.1370000000000001,0.07400000000000005,0.07600000000000005,0.07600000000000005,0.1230000000000001
14999,0.10400000000000008,0.12500000000000008,0.17000000000000012,0.07200000000000005,0.1210000000000001,0.09900000000000007,0.10700000000000008,0.09700000000000007,0.10500000000000008
15999,0.12700000000000009,0.08400000000000006,0.12600000000000008,0.12500000000000008,0.16500000000000012,0.09500000000000007,0.09700000000000007,0.06700000000000005,0.11400000000000009
16999,0.09800000000000007,0.11100000000000008,0.08900000000000007,0.11000000000000008,0.10600000000000008,0.08700000000000006,0.1450000000000001,0.1300000000000001,0.1240000000000001
17999,0.10100000000000008,0.08900000000000007,0.1460000000000001,0.09300000000000007,0.17900000000000013,0.11200000000000009,0.08600000000000006,0.11700000000000009,0.07700000000000005
18999,0.12500000000000008,0.08900000000000007,0.10000000000000007,0.09000000000000007,0.1490000000000001,0.07400000000000005,0.1320000000000001,0.1300000000000001,0.11100000000000008
19999,0.08200000000000006,0.08600000000000006,0.1580000000000001,0.10600000000000008,0.11500000000000009,0.10500000000000008,0.1300000000000001,0.1440000000000001,0.07400000000000005
